year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,dep_hour
2024,2,7,3,2/7/2024,DL,2259,MCO,"Orlando, FL",Florida,AUS,"Austin, TX",Texas,1145,1132,0,18,1150,1323,16,1346,1339,-7,0,NULL,0,181,187,153,994,0,0,0,0,0,11
2024,1,1,1,1/1/2024,WN,1901,DAL,"Dallas, TX",Texas,PHX,"Phoenix, AZ",Arizona,1800,1755,0,9,1804,1919,7,1940,1926,-14,0,NULL,0,160,151,135,879,0,0,0,0,0,17
2024,4,15,1,4/15/2024,UA,1309,SRQ,"Sarasota/Bradenton, FL",Florida,EWR,"Newark, NJ",New Jersey,600,554,0,17,611,843,7,856,850,-6,0,NULL,0,176,176,152,1034,0,0,0,0,0,5
2024,6,10,1,6/10/2024,OO,3467,SEA,"Seattle, WA",Washington,MRY,"Monterey, CA",California,1055,1051,0,23,1114,1307,3,1318,1310,-8,0,NULL,0,143,139,113,750,0,0,0,0,0,10
2024,12,29,7,12/29/2024,AA,635,ORD,"Chicago, IL",Illinois,FLL,"Fort Lauderdale, FL",Florida,1213,1300,47,25,1325,1707,9,1623,1716,53,0,NULL,0,190,196,162,1182,0,0,30,0,23,13
2024,8,13,2,8/13/2024,AS,597,ORD,"Chicago, IL",Illinois,SFO,"San Francisco, CA",California,1820,1831,11,39,1910,2130,12,2100,2142,42,0,NULL,0,280,311,260,1846,0,0,31,0,11,18
2024,12,9,1,12/9/2024,OH,5353,PNS,"Pensacola, FL",Florida,CLT,"Charlotte, NC",North Carolina,726,724,0,11,735,955,13,1011,1008,-3,0,NULL,0,105,104,80,488,0,0,0,0,0,7
2024,11,24,7,11/24/2024,UA,1401,AUS,"Austin, TX",Texas,SFO,"San Francisco, CA",California,1948,1943,0,12,1955,2127,8,2149,2135,-14,0,NULL,0,241,232,212,1504,0,0,0,0,0,19
2024,3,1,5,3/1/2024,B6,400,MSY,"New Orleans, LA",Louisiana,BOS,"Boston, MA",Massachusetts,1115,1108,0,10,1118,1511,7,1530,1518,-12,0,NULL,0,195,190,173,1368,0,0,0,0,0,11
2024,2,10,6,2/10/2024,DL,855,ATL,"Atlanta, GA",Georgia,BOS,"Boston, MA",Massachusetts,2059,2050,0,23,2113,2308,5,2331,2313,-18,0,NULL,0,152,143,115,946,0,0,0,0,0,20
2024,1,4,4,1/4/2024,WN,1396,MSP,"Minneapolis, MN",Minnesota,MDW,"Chicago, IL",Illinois,1720,1741,21,19,1800,1904,4,1855,1908,13,0,NULL,0,95,87,64,349,0,0,0,0,0,17
2024,8,4,7,8/4/2024,WN,2990,ELP,"El Paso, TX",Texas,HOU,"Houston, TX",Texas,1655,1701,6,10,1711,1944,7,1950,1951,1,0,NULL,0,115,110,93,677,0,0,0,0,0,17
2024,8,30,5,8/30/2024,UA,2483,ORD,"Chicago, IL",Illinois,IAH,"Houston, TX",Texas,1035,1104,29,23,1127,1344,4,1326,1348,22,0,NULL,0,171,164,137,925,22,0,0,0,0,11
2024,10,17,4,10/17/2024,DL,854,DFW,"Dallas/Fort Worth, TX",Texas,JFK,"New York, NY",New York,1217,1212,0,14,1226,1638,28,1659,1706,7,0,NULL,0,222,234,192,1391,0,0,0,0,0,12
2024,7,13,6,7/13/2024,B6,2310,LGA,"New York, NY",New York,ACK,"Nantucket, MA",Massachusetts,1155,1152,0,15,1207,1251,7,1309,1258,-11,0,NULL,0,74,66,44,202,0,0,0,0,0,11
2024,12,3,2,12/3/2024,AA,2300,PHX,"Phoenix, AZ",Arizona,PHL,"Philadelphia, PA",Pennsylvania,942,941,0,21,1002,1611,3,1612,1614,2,0,NULL,0,270,273,249,2075,0,0,0,0,0,9
2024,5,24,5,5/24/2024,OH,5418,BHM,"Birmingham, AL",Alabama,CLT,"Charlotte, NC",North Carolina,1307,1300,0,20,1320,1519,10,1542,1529,-13,0,NULL,0,95,89,59,350,0,0,0,0,0,13
2024,12,24,2,12/24/2024,OO,3825,SLC,"Salt Lake City, UT",Utah,PIH,"Pocatello, ID",Idaho,1515,1513,0,17,1530,1600,5,1615,1605,-10,0,NULL,0,60,52,30,150,0,0,0,0,0,15
2024,10,12,6,10/12/2024,DL,1363,ATL,"Atlanta, GA",Georgia,PIT,"Pittsburgh, PA",Pennsylvania,1021,1014,0,17,1031,1142,7,1200,1149,-11,0,NULL,0,99,95,71,526,0,0,0,0,0,10
2024,8,23,5,8/23/2024,YX,5852,ACK,"Nantucket, MA",Massachusetts,LGA,"New York, NY",New York,1141,1132,0,11,1143,1228,8,1259,1236,-23,0,NULL,0,78,64,45,202,0,0,0,0,0,11
2024,11,19,2,11/19/2024,WN,3667,HOU,"Houston, TX",Texas,CMH,"Columbus, OH",Ohio,1520,1529,9,20,1549,1844,6,1845,1850,5,0,NULL,0,145,141,115,1000,0,0,0,0,0,15
2024,2,25,7,2/25/2024,AA,2309,DFW,"Dallas/Fort Worth, TX",Texas,PIT,"Pittsburgh, PA",Pennsylvania,710,702,0,11,713,1024,5,1049,1029,-20,0,NULL,0,159,147,131,1067,0,0,0,0,0,7
2024,3,29,5,3/29/2024,WN,5903,AUS,"Austin, TX",Texas,DAL,"Dallas, TX",Texas,1615,1608,0,12,1620,1659,6,1720,1705,-15,0,NULL,0,65,57,39,189,0,0,0,0,0,16
2024,1,7,7,1/7/2024,UA,2304,EWR,"Newark, NJ",New Jersey,LAX,"Los Angeles, CA",California,1200,1158,0,15,1213,1437,6,1518,1443,-35,0,NULL,0,378,345,324,2454,0,0,0,0,0,11
2024,12,7,6,12/7/2024,9E,5287,JFK,"New York, NY",New York,BTV,"Burlington, VT",Vermont,1050,1058,8,22,1120,1213,7,1216,1220,4,0,NULL,0,86,82,53,266,0,0,0,0,0,10
2024,4,11,4,4/11/2024,YX,3415,ALB,"Albany, NY",New York,ORD,"Chicago, IL",Illinois,1652,1643,0,12,1655,1741,26,1831,1807,-24,0,NULL,0,159,144,106,723,0,0,0,0,0,16
2024,1,16,2,1/16/2024,AA,2847,LAS,"Las Vegas, NV",Nevada,ORD,"Chicago, IL",Illinois,1201,1155,0,12,1207,1718,22,1744,1740,-4,0,NULL,0,223,225,191,1514,0,0,0,0,0,11
2024,9,4,3,9/4/2024,OO,3933,ONT,"Ontario, CA",California,SLC,"Salt Lake City, UT",Utah,1700,1655,0,11,1706,1930,8,1945,1938,-7,0,NULL,0,105,103,84,558,0,0,0,0,0,16
2024,10,31,4,10/31/2024,OO,4003,MSP,"Minneapolis, MN",Minnesota,GRB,"Green Bay, WI",Wisconsin,1945,1950,5,26,2016,2058,6,2057,2104,7,0,NULL,0,72,74,42,252,0,0,0,0,0,19
2024,7,1,1,7/1/2024,F9,1237,ISP,"Islip, NY",New York,MCO,"Orlando, FL",Florida,1646,1804,78,11,1815,2028,8,1951,2036,45,0,NULL,0,185,152,133,971,0,0,0,0,45,18
2024,10,8,2,10/8/2024,UA,1520,MCO,"Orlando, FL",Florida,DEN,"Denver, CO",Colorado,1245,1309,24,12,1321,1440,8,1439,1448,9,0,NULL,0,234,219,199,1546,0,0,0,0,0,13
2024,4,18,4,4/18/2024,DL,1589,ATL,"Atlanta, GA",Georgia,MIA,"Miami, FL",Florida,2300,2316,16,16,2332,51,5,49,56,7,0,NULL,0,109,100,79,594,0,0,0,0,0,23
2024,11,16,6,11/16/2024,AA,2797,CLT,"Charlotte, NC",North Carolina,AVP,"Scranton/Wilkes-Barre, PA",Pennsylvania,916,909,0,20,929,1046,5,1057,1051,-6,0,NULL,0,101,102,77,509,0,0,0,0,0,9
2024,6,23,7,6/23/2024,WN,2534,BUF,"Buffalo, NY",New York,BWI,"Baltimore, MD",Maryland,1910,1910,0,12,1922,2021,7,2020,2028,8,0,NULL,0,70,78,59,281,0,0,0,0,0,19
2024,12,1,7,12/1/2024,OO,6342,FLG,"Flagstaff, AZ",Arizona,PHX,"Phoenix, AZ",Arizona,1440,1541,61,28,1609,1643,6,1536,1649,73,0,NULL,0,56,68,34,119,61,0,12,0,0,15
2024,11,16,6,11/16/2024,DL,1305,DTW,"Detroit, MI",Michigan,RSW,"Fort Myers, FL",Florida,1850,1842,0,12,1854,2108,18,2144,2126,-18,0,NULL,0,174,164,134,1084,0,0,0,0,0,18
2024,10,7,1,10/7/2024,DL,816,ATL,"Atlanta, GA",Georgia,PDX,"Portland, OR",Oregon,835,827,0,21,848,1021,5,1049,1026,-23,0,NULL,0,314,299,273,2172,0,0,0,0,0,8
2024,5,24,5,5/24/2024,YX,5704,DCA,"Washington, DC",Virginia,BOS,"Boston, MA",Massachusetts,1950,1950,0,46,2036,2144,7,2130,2151,21,0,NULL,0,100,121,68,399,0,0,21,0,0,19
2024,4,19,5,4/19/2024,YX,4354,LGA,"New York, NY",New York,MEM,"Memphis, TN",Tennessee,1025,1014,0,17,1031,1207,5,1235,1212,-23,0,NULL,0,190,178,156,963,0,0,0,0,0,10
2024,9,19,4,9/19/2024,AA,1380,FLL,"Fort Lauderdale, FL",Florida,PHL,"Philadelphia, PA",Pennsylvania,1151,1146,0,19,1205,1430,6,1439,1436,-3,0,NULL,0,168,170,145,992,0,0,0,0,0,11
2024,3,7,4,3/7/2024,UA,2266,JAX,"Jacksonville, FL",Florida,DEN,"Denver, CO",Colorado,1618,1630,12,13,1643,1820,8,1820,1828,8,0,NULL,0,242,238,217,1447,0,0,0,0,0,16
2024,6,10,1,6/10/2024,AS,452,SEA,"Seattle, WA",Washington,IAH,"Houston, TX",Texas,2359,2348,0,16,4,547,44,615,631,16,0,NULL,0,256,283,223,1874,0,0,16,0,0,23
2024,2,12,1,2/12/2024,G4,326,BNA,"Nashville, TN",Tennessee,FSD,"Sioux Falls, SD",South Dakota,930,1136,126,17,1153,1334,9,1143,1343,120,0,NULL,0,133,127,101,741,120,0,0,0,0,11
2024,6,20,4,6/20/2024,WN,5015,LAS,"Las Vegas, NV",Nevada,LGB,"Long Beach, CA",California,740,735,0,15,750,833,4,850,837,-13,0,NULL,0,70,62,43,231,0,0,0,0,0,7
2024,1,15,1,1/15/2024,AS,60,KTN,"Ketchikan, AK",Alaska,SEA,"Seattle, WA",Washington,919,924,5,5,929,1157,10,1214,1207,-7,0,NULL,0,115,103,88,680,0,0,0,0,0,9
2024,6,27,4,6/27/2024,OH,5116,CAE,"Columbia, SC",South Carolina,CLT,"Charlotte, NC",North Carolina,518,705,107,25,730,753,18,626,811,105,0,NULL,0,68,66,23,88,105,0,0,0,0,7
2024,2,22,4,2/22/2024,DL,2340,EWR,"Newark, NJ",New Jersey,ATL,"Atlanta, GA",Georgia,1959,2022,23,16,2038,2227,7,2229,2234,5,0,NULL,0,150,132,109,746,0,0,0,0,0,20
2024,6,27,4,6/27/2024,UA,2148,DCA,"Washington, DC",Virginia,ORD,"Chicago, IL",Illinois,1800,1825,25,24,1849,1924,14,1913,1938,25,0,NULL,0,133,133,95,612,11,0,0,0,14,18
2024,12,30,1,12/30/2024,OO,5654,SUN,"Sun Valley/Hailey/Ketchum, ID",Idaho,ORD,"Chicago, IL",Illinois,1238,1233,0,27,1300,1645,18,1718,1703,-15,0,NULL,0,220,210,165,1341,0,0,0,0,0,12
2024,2,21,3,2/21/2024,OO,3856,PIH,"Pocatello, ID",Idaho,SLC,"Salt Lake City, UT",Utah,635,625,0,15,640,711,7,730,718,-12,0,NULL,0,55,53,31,150,0,0,0,0,0,6
2024,9,28,6,9/28/2024,AA,1528,DCA,"Washington, DC",Virginia,LAX,"Los Angeles, CA",California,820,823,3,35,858,1038,6,1051,1044,-7,0,NULL,0,331,321,280,2311,0,0,0,0,0,8
2024,4,25,4,4/25/2024,MQ,3359,DFW,"Dallas/Fort Worth, TX",Texas,LFT,"Lafayette, LA",Louisiana,2110,2108,0,24,2132,2227,17,2233,2244,11,0,NULL,0,83,96,55,351,0,0,0,0,0,21
2024,5,12,7,5/12/2024,AA,1473,CLT,"Charlotte, NC",North Carolina,CMH,"Columbus, OH",Ohio,1330,1327,0,19,1346,1441,7,1451,1448,-3,0,NULL,0,81,81,55,347,0,0,0,0,0,13
2024,2,6,2,2/6/2024,YX,5659,BOS,"Boston, MA",Massachusetts,CLE,"Cleveland, OH",Ohio,925,919,0,45,1004,1130,15,1146,1145,-1,0,NULL,0,141,146,86,563,0,0,0,0,0,9
2024,1,21,7,1/21/2024,UA,1274,PIT,"Pittsburgh, PA",Pennsylvania,IAD,"Washington, DC",Virginia,1025,1017,0,11,1028,1110,7,1134,1117,-17,0,NULL,0,69,60,42,182,0,0,0,0,0,10
2024,1,12,5,1/12/2024,9E,5227,JFK,"New York, NY",New York,RDU,"Raleigh/Durham, NC",North Carolina,1300,1255,0,23,1318,1435,7,1454,1442,-12,0,NULL,0,114,107,77,427,0,0,0,0,0,12
2024,12,9,1,12/9/2024,B6,761,LGA,"New York, NY",New York,PBI,"West Palm Beach/Palm Beach, FL",Florida,1320,1315,0,17,1332,1557,3,1625,1600,-25,0,NULL,0,185,165,145,1035,0,0,0,0,0,13
2024,12,29,7,12/29/2024,WN,3401,SFO,"San Francisco, CA",California,SAN,"San Diego, CA",California,1830,2051,141,9,2100,2205,9,2000,2214,134,0,NULL,0,90,83,65,447,5,0,0,0,129,20
2024,8,17,6,8/17/2024,DL,3094,ATL,"Atlanta, GA",Georgia,ECP,"Panama City, FL",Florida,1332,1328,0,12,1340,1319,4,1339,1323,-16,0,NULL,0,67,55,39,240,0,0,0,0,0,13
2024,8,26,1,8/26/2024,OH,5194,CAE,"Columbia, SC",South Carolina,CLT,"Charlotte, NC",North Carolina,1615,1601,0,14,1615,1642,31,1719,1713,-6,0,NULL,0,64,72,27,88,0,0,0,0,0,16
2024,8,9,5,8/9/2024,DL,2878,JNU,"Juneau, AK",Alaska,SEA,"Seattle, WA",Washington,712,706,0,9,715,1007,12,1045,1019,-26,0,NULL,0,153,133,112,909,0,0,0,0,0,7
2024,12,30,1,12/30/2024,9E,4851,DSM,"Des Moines, IA",Iowa,MSP,"Minneapolis, MN",Minnesota,1735,1728,0,19,1747,1829,6,1855,1835,-20,0,NULL,0,80,67,42,232,0,0,0,0,0,17
2024,12,30,1,12/30/2024,AA,1796,EWR,"Newark, NJ",New Jersey,DFW,"Dallas/Fort Worth, TX",Texas,1239,1304,25,19,1323,1546,9,1549,1555,6,0,NULL,0,250,231,203,1372,0,0,0,0,0,13
2024,5,3,5,5/3/2024,MQ,3933,CLT,"Charlotte, NC",North Carolina,ECP,"Panama City, FL",Florida,1316,1316,0,32,1348,1357,4,1404,1401,-3,0,NULL,0,108,105,69,437,0,0,0,0,0,13
2024,8,16,5,8/16/2024,DL,866,DEN,"Denver, CO",Colorado,LGA,"New York, NY",New York,1031,1021,0,22,1043,1549,12,1622,1601,-21,0,NULL,0,231,220,186,1620,0,0,0,0,0,10
2024,2,7,3,2/7/2024,OO,6193,IAH,"Houston, TX",Texas,PHX,"Phoenix, AZ",Arizona,535,526,0,18,544,733,8,739,741,2,0,NULL,0,184,195,169,1009,0,0,0,0,0,5
2024,6,6,4,6/6/2024,AA,2989,AUS,"Austin, TX",Texas,CLT,"Charlotte, NC",North Carolina,815,810,0,23,833,1152,9,1207,1201,-6,0,NULL,0,172,171,139,1032,0,0,0,0,0,8
2024,1,3,3,1/3/2024,WN,2716,DEN,"Denver, CO",Colorado,AUS,"Austin, TX",Texas,2120,2134,14,9,2143,23,4,25,27,2,0,NULL,0,125,113,100,775,0,0,0,0,0,21
2024,3,6,3,3/6/2024,OO,3717,SLC,"Salt Lake City, UT",Utah,IDA,"Idaho Falls, ID",Idaho,1540,1533,0,33,1606,1647,4,1645,1651,6,0,NULL,0,65,78,41,188,0,0,0,0,0,15
2024,11,8,5,11/8/2024,YX,4546,JFK,"New York, NY",New York,DCA,"Washington, DC",Virginia,2059,2052,0,30,2122,2214,53,2237,2307,30,0,NULL,0,98,135,52,213,0,0,30,0,0,20
2024,11,9,6,11/9/2024,OO,5410,LAX,"Los Angeles, CA",California,RNO,"Reno, NV",Nevada,928,926,0,34,1000,1101,5,1113,1106,-7,0,NULL,0,105,100,61,391,0,0,0,0,0,9
2024,2,3,6,2/3/2024,AA,1357,MIA,"Miami, FL",Florida,JFK,"New York, NY",New York,1949,1946,0,14,2000,2229,12,2250,2241,-9,0,NULL,0,181,175,149,1089,0,0,0,0,0,19
2024,5,21,2,5/21/2024,DL,2524,MSY,"New Orleans, LA",Louisiana,ATL,"Atlanta, GA",Georgia,1451,1445,0,11,1456,1657,15,1720,1712,-8,0,NULL,0,89,87,61,425,0,0,0,0,0,14
2024,9,26,4,9/26/2024,UA,1937,FLL,"Fort Lauderdale, FL",Florida,EWR,"Newark, NJ",New Jersey,1950,2002,12,26,2028,2241,7,2250,2248,-2,0,NULL,0,180,166,133,1065,0,0,0,0,0,20
2024,10,3,4,10/3/2024,WN,4771,AUS,"Austin, TX",Texas,BNA,"Nashville, TN",Tennessee,1225,1222,0,12,1234,1406,6,1425,1412,-13,0,NULL,0,120,110,92,756,0,0,0,0,0,12
2024,10,30,3,10/30/2024,G4,2596,MLI,"Moline, IL",Illinois,PIE,"St. Petersburg, FL",Florida,834,824,0,8,832,1149,4,1202,1153,-9,0,NULL,0,148,149,137,1033,0,0,0,0,0,8
2024,8,24,6,8/24/2024,NK,203,LAS,"Las Vegas, NV",Nevada,SEA,"Seattle, WA",Washington,1235,1229,0,14,1243,1451,140,1518,1711,113,0,NULL,0,163,282,128,867,0,0,113,0,0,12
2024,4,9,2,4/9/2024,UA,787,IAH,"Houston, TX",Texas,ORD,"Chicago, IL",Illinois,2135,2143,8,15,2158,2352,7,12,2359,-13,0,NULL,0,157,136,114,925,0,0,0,0,0,21
2024,9,5,4,9/5/2024,AA,810,DFW,"Dallas/Fort Worth, TX",Texas,ONT,"Ontario, CA",California,1852,1847,0,23,1910,1953,11,2002,2004,2,0,NULL,0,190,197,163,1188,0,0,0,0,0,18
2024,7,13,6,7/13/2024,OO,4004,RDM,"Bend/Redmond, OR",Oregon,SLC,"Salt Lake City, UT",Utah,615,608,0,22,630,844,7,855,851,-4,0,NULL,0,100,103,74,525,0,0,0,0,0,6
2024,11,20,3,11/20/2024,G4,2988,SRQ,"Sarasota/Bradenton, FL",Florida,SYR,"Syracuse, NY",New York,1100,1041,0,19,1100,1306,4,1352,1310,-42,0,NULL,0,172,149,126,1142,0,0,0,0,0,10
2024,11,21,4,11/21/2024,YX,4513,CLE,"Cleveland, OH",Ohio,LGA,"New York, NY",New York,1755,1831,36,15,1846,2009,9,1930,2018,48,0,NULL,0,95,107,83,419,0,0,22,0,26,18
2024,2,29,4,2/29/2024,9E,4930,LGA,"New York, NY",New York,LIT,"Little Rock, AR",Arkansas,1645,1643,0,17,1700,1854,4,1921,1858,-23,0,NULL,0,216,195,174,1085,0,0,0,0,0,16
2024,2,15,4,2/15/2024,WN,2345,SRQ,"Sarasota/Bradenton, FL",Florida,BNA,"Nashville, TN",Tennessee,1655,1816,81,11,1827,1910,6,1800,1916,76,0,NULL,0,125,120,103,648,0,0,0,0,76,18
2024,5,1,3,5/1/2024,WN,3602,ONT,"Ontario, CA",California,DEN,"Denver, CO",Colorado,1415,1434,19,11,1445,1726,8,1725,1734,9,0,NULL,0,130,120,101,819,0,0,0,0,0,14
2024,11,22,5,11/22/2024,YX,5601,BNA,"Nashville, TN",Tennessee,LGA,"New York, NY",New York,1307,1306,0,16,1322,1600,32,1630,1632,2,0,NULL,0,143,146,98,764,0,0,0,0,0,13
2024,10,28,1,10/28/2024,YX,5732,BOS,"Boston, MA",Massachusetts,LGA,"New York, NY",New York,900,854,0,22,916,1004,11,1025,1015,-10,0,NULL,0,85,81,48,184,0,0,0,0,0,8
2024,1,10,3,1/10/2024,AA,537,STL,"St. Louis, MO",Missouri,DFW,"Dallas/Fort Worth, TX",Texas,700,659,0,11,710,849,14,903,903,0,0,NULL,0,123,124,99,550,0,0,0,0,0,6
2024,10,19,6,10/19/2024,WN,3552,LAX,"Los Angeles, CA",California,PHX,"Phoenix, AZ",Arizona,1805,1759,0,15,1814,1912,4,1940,1916,-24,0,NULL,0,95,77,58,370,0,0,0,0,0,17
2024,8,9,5,8/9/2024,B6,1634,SJU,"San Juan, PR",Puerto Rico,MCO,"Orlando, FL",Florida,1430,1451,21,12,1503,1745,13,1742,1758,16,0,NULL,0,192,187,162,1189,6,0,0,0,10,14
2024,4,26,5,4/26/2024,UA,1169,HNL,"Honolulu, HI",Hawaii,LAX,"Los Angeles, CA",California,2140,2136,0,16,2152,546,13,606,559,-7,0,NULL,0,326,323,294,2556,0,0,0,0,0,21
2024,10,20,7,10/20/2024,OO,5934,ORD,"Chicago, IL",Illinois,FAR,"Fargo, ND",North Dakota,1250,1242,0,18,1300,1419,6,1454,1425,-29,0,NULL,0,124,103,79,557,0,0,0,0,0,12
2024,7,28,7,7/28/2024,DL,743,ATL,"Atlanta, GA",Georgia,SMF,"Sacramento, CA",California,1706,1706,0,20,1726,1852,7,1857,1859,2,0,NULL,0,291,293,266,2092,0,0,0,0,0,17
2024,5,21,2,5/21/2024,UA,651,DEN,"Denver, CO",Colorado,ABQ,"Albuquerque, NM",New Mexico,1552,1552,0,17,1609,1704,2,1714,1706,-8,0,NULL,0,82,74,55,349,0,0,0,0,0,15
2024,6,15,6,6/15/2024,OH,5264,CRW,"Charleston/Dunbar, WV",West Virginia,CLT,"Charlotte, NC",North Carolina,640,632,0,20,652,739,22,810,801,-9,0,NULL,0,90,89,47,221,0,0,0,0,0,6
2024,9,11,3,9/11/2024,OO,3998,LGA,"New York, NY",New York,OKC,"Oklahoma City, OK",Oklahoma,1830,1826,0,18,1844,2059,4,2115,2103,-12,0,NULL,0,225,217,195,1341,0,0,0,0,0,18
2024,6,4,2,6/4/2024,WN,3669,SAT,"San Antonio, TX",Texas,ATL,"Atlanta, GA",Georgia,1730,1851,81,6,1857,2159,6,2055,2205,70,0,NULL,0,145,134,122,874,39,0,0,0,31,18
2024,5,7,2,5/7/2024,WN,5240,HNL,"Honolulu, HI",Hawaii,LAX,"Los Angeles, CA",California,1310,1306,0,20,1326,2124,6,2145,2130,-15,0,NULL,0,335,324,298,2556,0,0,0,0,0,13
2024,10,2,3,10/2/2024,G4,2005,CVG,"Cincinnati, OH",Kentucky,SFB,"Sanford, FL",Florida,800,755,0,14,809,947,6,1002,953,-9,0,NULL,0,122,118,98,735,0,0,0,0,0,7
2024,11,21,4,11/21/2024,WN,2100,PHX,"Phoenix, AZ",Arizona,BUR,"Burbank, CA",California,1420,1431,11,9,1440,1446,2,1450,1448,-2,0,NULL,0,90,77,66,369,0,0,0,0,0,14
2024,6,30,7,6/30/2024,WN,3934,LAS,"Las Vegas, NV",Nevada,LAX,"Los Angeles, CA",California,725,742,17,20,802,844,6,835,850,15,0,NULL,0,70,68,42,236,15,0,0,0,0,7
2024,1,12,5,1/12/2024,DL,916,ATL,"Atlanta, GA",Georgia,SFO,"San Francisco, CA",California,820,832,12,12,844,1102,6,1050,1108,18,0,NULL,0,330,336,318,2139,12,0,6,0,0,8
2024,4,13,6,4/13/2024,UA,288,DEN,"Denver, CO",Colorado,AUS,"Austin, TX",Texas,1753,1753,0,22,1815,2053,5,2106,2058,-8,0,NULL,0,133,125,98,775,0,0,0,0,0,17
2024,12,27,5,12/27/2024,F9,3979,SJU,"San Juan, PR",Puerto Rico,TPA,"Tampa, FL",Florida,1028,1023,0,22,1045,1243,6,1246,1249,3,0,NULL,0,198,206,178,1237,0,0,0,0,0,10
2024,7,27,6,7/27/2024,AA,2884,MCO,"Orlando, FL",Florida,DCA,"Washington, DC",Virginia,2041,2039,0,28,2107,2256,4,2258,2300,2,0,NULL,0,137,141,109,759,0,0,0,0,0,20
2024,1,8,1,1/8/2024,OO,3705,SLC,"Salt Lake City, UT",Utah,SJC,"San Jose, CA",California,800,758,0,33,831,914,2,931,916,-15,0,NULL,0,151,138,103,584,0,0,0,0,0,7
2024,6,30,7,6/30/2024,DL,882,SLC,"Salt Lake City, UT",Utah,ATL,"Atlanta, GA",Georgia,958,1012,14,16,1028,1548,8,1549,1556,7,0,NULL,0,231,224,200,1590,0,0,0,0,0,10
2024,4,16,2,4/16/2024,NK,3829,BWI,"Baltimore, MD",Maryland,TPA,"Tampa, FL",Florida,558,557,0,11,608,800,5,824,805,-19,0,NULL,0,146,128,112,842,0,0,0,0,0,5
2024,11,15,5,11/15/2024,DL,1629,MOB,"Mobile, AL",Alabama,ATL,"Atlanta, GA",Georgia,1735,1727,0,31,1758,1950,13,1956,2003,7,0,NULL,0,81,96,52,302,0,0,0,0,0,17
2024,7,15,1,7/15/2024,AA,1438,JAC,"Jackson, WY",Wyoming,DFW,"Dallas/Fort Worth, TX",Texas,1305,1256,0,13,1309,1621,9,1650,1630,-20,0,NULL,0,165,154,132,1047,0,0,0,0,0,12
2024,5,21,2,5/21/2024,DL,1228,TPA,"Tampa, FL",Florida,ATL,"Atlanta, GA",Georgia,948,942,0,12,954,1106,7,1118,1113,-5,0,NULL,0,90,91,72,406,0,0,0,0,0,9
2024,1,2,2,1/2/2024,9E,4939,MCI,"Kansas City, MO",Missouri,JFK,"New York, NY",New York,1000,1005,5,30,1035,1401,8,1355,1409,14,0,NULL,0,175,184,146,1113,0,0,0,0,0,10
2024,5,10,5,5/10/2024,NK,1792,RNO,"Reno, NV",Nevada,LAS,"Las Vegas, NV",Nevada,2124,2148,24,15,2203,2258,5,2251,2303,12,0,NULL,0,87,75,55,345,0,0,0,0,0,21
2024,6,20,4,6/20/2024,WN,4507,DAL,"Dallas, TX",Texas,STL,"St. Louis, MO",Missouri,600,600,0,14,614,727,7,745,734,-11,0,NULL,0,105,94,73,546,0,0,0,0,0,6
2024,11,22,5,11/22/2024,OH,5101,DCA,"Washington, DC",Virginia,BDL,"Hartford, CT",Connecticut,1219,1211,0,20,1231,1327,4,1338,1331,-7,0,NULL,0,79,80,56,313,0,0,0,0,0,12
2024,4,9,2,4/9/2024,DL,2284,MSP,"Minneapolis, MN",Minnesota,EWR,"Newark, NJ",New Jersey,1959,1958,0,16,2014,2316,6,2336,2322,-14,0,NULL,0,157,144,122,1008,0,0,0,0,0,19
2024,3,15,5,3/15/2024,OO,5746,DEN,"Denver, CO",Colorado,GUC,"Gunnison, CO",Colorado,1900,1855,0,16,1911,1939,3,2010,1942,-28,0,NULL,0,70,47,28,152,0,0,0,0,0,18
2024,1,22,1,1/22/2024,DL,2359,JAX,"Jacksonville, FL",Florida,BOS,"Boston, MA",Massachusetts,700,655,0,11,706,919,11,942,930,-12,0,NULL,0,162,155,133,1010,0,0,0,0,0,6
2024,2,29,4,2/29/2024,AA,527,CLT,"Charlotte, NC",North Carolina,DCA,"Washington, DC",Virginia,1838,1833,0,19,1852,1943,4,1958,1947,-11,0,NULL,0,80,74,51,331,0,0,0,0,0,18
2024,5,6,1,5/6/2024,OO,3717,SLC,"Salt Lake City, UT",Utah,IDA,"Idaho Falls, ID",Idaho,1715,1712,0,20,1732,1813,4,1817,1817,0,0,NULL,0,62,65,41,188,0,0,0,0,0,17
2024,2,15,4,2/15/2024,OH,5136,CLT,"Charlotte, NC",North Carolina,LEX,"Lexington, KY",Kentucky,1817,1823,6,19,1842,1937,3,1942,1940,-2,0,NULL,0,85,77,55,281,0,0,0,0,0,18
2024,10,12,6,10/12/2024,AA,1453,PHL,"Philadelphia, PA",Pennsylvania,JAX,"Jacksonville, FL",Florida,1111,1104,0,18,1122,1317,9,1339,1326,-13,0,NULL,0,148,142,115,742,0,0,0,0,0,11
